date,ticker,open,high,low,close
2026-08-17,XLF,57.959999084472656,58.27000045776367,57.54999923706055,57.58000183105469
2026-08-17,XLK,190.7899932861328,191.75,190.11000061035156,190.32000732421875
2026-08-17,XLU,44.20000076293945,44.25,43.81999969482422,44.18000030517578
2026-08-17,XOM,160.10000610351562,162.50999450683594,159.08999633789062,161.4600067138672
2026-08-18,AAPL,307.5799865722656,311.489990234375,305.739990234375,310.0299987792969
2026-08-18,ADBE,259.8299865722656,267.3900146484375,258.19000244140625,263.1400146484375
2026-08-18,AMZN,260.6300048828125,262.17999267578125,257.7300109863281,259.45001220703125
2026-08-18,BA,225.10000610351562,226.11000061035156,222.5800018310547,223.05999755859375
2026-08-18,BAC,64.0,64.4000015258789,63.56999969482422,64.2300033569336
2026-08-18,CAT,862.1900024414062,863.9199829101562,834.8099975585938,840.8699951171875
2026-08-18,CRM,194.08999633789062,199.41000366210938,193.22999572753906,196.13999938964844
2026-08-18,CSCO,111.75,112.75,110.36000061035156,111.61000061035156
2026-08-18,CVX,205.02999877929688,206.22000122070312,203.7100067138672,205.74000549316406
2026-08-18,DIA,533.3800048828125,534.260009765625,532.02001953125,532.9099731445312
2026-08-18,DIS,104.19000244140625,105.20999908447266,103.62999725341797,103.94999694824219
2026-08-18,DUK,124.95999908447266,125.66000366210938,123.91000366210938,123.98999786376953
2026-08-18,FDX,333.3800048828125,334.1499938964844,328.0400085449219,328.3800048828125
2026-08-18,GLD,402.54998779296875,404.32000732421875,397.8699951171875,398.54998779296875
2026-08-18,GOOGL,342.4100036621094,344.8699951171875,340.19000244140625,344.20001220703125
2026-08-18,GS,1040.0,1043.5,1026.0799560546875,1040.469970703125
2026-08-18,HD,336.7799987792969,344.5400085449219,330.69000244140625,337.489990234375
2026-08-18,HON,229.2899932861328,229.75999450683594,227.42999267578125,227.7100067138672
2026-08-18,HYG,79.55999755859375,79.58000183105469,79.47000122070312,79.52999877929688
2026-08-18,INTC,99.22000122070312,99.30999755859375,95.25,96.69000244140625
2026-08-18,IWM,302.45001220703125,303.1499938964844,300.1099853515625,300.2300109863281
2026-08-18,JNJ,267.6700134277344,271.7300109863281,266.3299865722656,271.1099853515625
2026-08-18,JPM,362.3399963378906,363.57000732421875,359.2699890136719,363.25
2026-08-18,KO,88.4000015258789,88.95999908447266,87.87999725341797,88.81999969482422
2026-08-18,LIN,481.6700134277344,483.4800109863281,477.7099914550781,478.7099914550781
2026-08-18,LQD,105.48999786376953,105.91000366210938,105.41999816894531,105.83999633789062
2026-08-18,MCD,267.4700012207031,270.2099914550781,266.8399963378906,266.989990234375
2026-08-18,META,557.47998046875,560.6599731445312,543.2100219726562,543.6699829101562
2026-08-18,MSFT,481.5400085449219,484.2699890136719,477.1499938964844,481.6300048828125
2026-08-18,NEE,87.05000305175781,87.5199966430664,86.08999633789062,86.22000122070312
2026-08-18,NFLX,77.43000030517578,79.0999984741211,76.33999633789062,77.7699966430664
2026-08-18,NVDA,220.4499969482422,221.63999938964844,218.69000244140625,219.74000549316406
2026-08-18,ORCL,143.25,146.0,142.35000610351562,142.7899932861328
2026-08-18,PEP,140.36000061035156,140.8000030517578,139.0500030517578,140.1300048828125
2026-08-18,PFE,27.149999618530273,27.399999618530273,27.100000381469727,27.25
2026-08-18,PG,143.27999877929688,144.4199981689453,142.67999267578125,143.4499969482422
2026-08-18,QQQ,720.2100219726562,722.1300048828125,715.9199829101562,717.510009765625
2026-08-18,SPY,768.7000122070312,769.5,766.9199829101562,767.4500122070312
2026-08-18,T,25.040000915527344,25.229999542236328,24.899999618530273,24.899999618530273
2026-08-18,TLT,81.26000213623047,81.75,81.16999816894531,81.66000366210938
2026-08-18,UNH,397.42999267578125,398.7900085449219,393.510009765625,393.92999267578125
2026-08-18,UPS,102.01000213623047,102.80000305175781,101.33999633789062,101.93000030517578
2026-08-18,VZ,48.56999969482422,49.0099983215332,48.40999984741211,48.540000915527344
2026-08-18,WMT,116.30000305175781,116.30999755859375,114.4800033569336,115.19999694824219
2026-08-18,XLE,63.40999984741211,63.709999084472656,63.119998931884766,63.68000030517578
2026-08-18,XLF,57.72999954223633,57.97999954223633,57.56999969482422,57.84000015258789
2026-08-18,XLK,186.2899932861328,187.5,184.3300018310547,185.6199951171875
2026-08-18,XLU,44.529998779296875,44.650001525878906,43.95000076293945,44.02000045776367
2026-08-18,XOM,164.35000610351562,165.6699981689453,163.25,165.55999755859375
2026-08-19,AAPL,310.1300048828125,319.2799072265625,309.6000061035156,316.8299865722656
2026-08-19,ADBE,262.19000244140625,275.7998962402344,261.6700134277344,272.4700012207031
2026-08-19,AMZN,260.8450012207031,266.3999938964844,258.5799865722656,265.8399963378906
2026-08-19,BA,223.50999450683594,224.1999969482422,220.1999969482422,222.1999969482422
2026-08-19,BAC,64.19999694824219,64.43329620361328,62.974998474121094,63.16999816894531
2026-08-19,CAT,845.0,848.944580078125,805.6799926757812,816.1500244140625
2026-08-19,CRM,194.2100067138672,207.9499969482422,194.2100067138672,206.08999633789062
2026-08-19,CSCO,112.30000305175781,112.375,110.51000213623047,110.55000305175781
2026-08-19,CVX,205.0500030517578,207.67999267578125,204.25999450683594,205.75999450683594
2026-08-19,DIA,535.3300170898438,536.6799926757812,533.5800170898438,534.27001953125
2026-08-19,DIS,104.05999755859375,107.05999755859375,103.9800033569336,106.93000030517578
2026-08-19,DUK,124.7300033569336,125.11000061035156,123.0,123.5999984741211
2026-08-19,FDX,330.95001220703125,338.0199890136719,327.05999755859375,328.3800048828125
2026-08-19,GLD,408.80999755859375,414.0,407.4700012207031,413.8399963378906
2026-08-19,GOOGL,342.4549865722656,346.7300109863281,340.6600036621094,344.7200012207031
2026-08-19,GS,1044.8199462890625,1044.7099609375,1014.5,1021.6500244140625
2026-08-19,HD,341.4200134277344,350.3999938964844,341.4200134277344,344.29998779296875
2026-08-19,HON,226.90199279785156,227.0,221.49000549316406,221.72999572753906
2026-08-19,HYG,79.69000244140625,79.73999786376953,79.63999938964844,79.70999908447266
2026-08-19,INTC,97.18000030517578,98.19999694824219,91.27999877929688,92.80000305175781
2026-08-19,IWM,302.8800048828125,303.4104919433594,301.2300109863281,301.7200012207031
2026-08-19,JNJ,272.9949951171875,276.4700012207031,270.55999755859375,273.4100036621094
2026-08-19,JPM,363.010009765625,363.010009765625,355.6449890136719,357.260009765625
2026-08-19,KO,88.58999633789062,90.76000213623047,88.61499786376953,90.3499984741211
2026-08-19,LIN,479.7099914550781,483.9599914550781,478.0,481.1300048828125
2026-08-19,LQD,106.54000091552734,106.62999725341797,106.28500366210938,106.56999969482422
2026-08-19,MCD,266.3500061035156,271.8699951171875,266.0898132324219,267.45001220703125
2026-08-19,META,541.3400268554688,554.0599975585938,537.280029296875,546.030029296875
2026-08-19,MSFT,479.80999755859375,489.2900085449219,479.54998779296875,484.30999755859375
2026-08-19,NEE,86.54000091552734,86.83000183105469,85.58499908447266,85.91000366210938
2026-08-19,NFLX,78.22000122070312,81.16000366210938,78.0999984741211,80.22000122070312
2026-08-19,NVDA,221.6699981689453,222.8699951171875,216.75999450683594,217.55999755859375
2026-08-19,ORCL,142.69500732421875,146.0800018310547,137.42999267578125,143.80999755859375
2026-08-19,PEP,140.73500061035156,143.6300048828125,140.6699981689453,142.5800018310547
2026-08-19,PFE,27.600000381469727,28.434999465942383,27.579999923706055,28.239999771118164
2026-08-19,PG,144.3000030517578,146.22500610351562,143.64999389648438,144.3800048828125
2026-08-19,QQQ,720.4099731445312,721.4998779296875,712.6099853515625,716.0800170898438
2026-08-19,SPY,770.3599853515625,772.469970703125,768.1099853515625,769.0599975585938
2026-08-19,T,24.989999771118164,25.479999542236328,24.844999313354492,25.1200008392334
2026-08-19,TLT,82.80500030517578,83.05999755859375,82.61000061035156,83.0199966430664
2026-08-19,UNH,394.57000732421875,396.7998962402344,386.3500061035156,388.6099853515625
2026-08-19,UPS,102.62999725341797,104.12000274658203,102.42500305175781,102.86000061035156
2026-08-19,VZ,48.599998474121094,49.595001220703125,48.59000015258789,49.36000061035156
2026-08-19,WMT,115.19000244140625,116.87000274658203,113.98999786376953,114.30000305175781
2026-08-19,XLE,63.849998474121094,64.25,63.400001525878906,63.58000183105469
2026-08-19,XLF,57.880001068115234,58.20000076293945,57.41999816894531,57.47999954223633
2026-08-19,XLK,186.38999938964844,186.86000061035156,182.41000366210938,183.63999938964844
2026-08-19,XLU,44.2599983215332,44.380001068115234,43.79999923706055,44.02000045776367
2026-08-19,XOM,166.06500244140625,168.2100067138672,164.66000366210938,164.77000427246094
2026-08-20,AAPL,317.4549865722656,320.2799987792969,310.6499938964844,311.29998779296875
2026-08-20,ADBE,272.32000732421875,274.25,269.6600036621094,272.2200012207031
2026-08-20,AMZN,262.9049987792969,263.8399963378906,259.5199890136719,260.1099853515625
2026-08-20,BA,220.39999389648438,221.07000732421875,214.13999938964844,215.10000610351562
2026-08-20,BAC,63.060001373291016,63.239898681640625,61.81999969482422,61.86000061035156
2026-08-20,CAT,811.5399780273438,818.927978515625,801.0,815.3900146484375
2026-08-20,CRM,205.22000122070312,207.87950134277344,203.0,205.42999267578125
2026-08-20,CSCO,110.00199890136719,111.58000183105469,109.2300033569336,109.58999633789062
2026-08-20,CVX,208.89999389648438,208.97999572753906,205.5500030517578,205.77000427246094
2026-08-20,DIA,530.3499755859375,531.780029296875,527.2100219726562,527.510009765625
2026-08-20,DIS,106.87999725341797,108.69000244140625,106.41999816894531,107.31999969482422
2026-08-20,DUK,123.25,124.27999877929688,122.68000030517578,122.69000244140625
2026-08-20,FDX,326.1700134277344,333.2300109863281,325.44500732421875,326.0400085449219
2026-08-20,GLD,410.0799865722656,416.45001220703125,409.82000732421875,415.260009765625
2026-08-20,GOOGL,342.7950134277344,343.8999938964844,338.5650939941406,340.6700134277344
2026-08-20,GS,1016.989990234375,1026.4150390625,1001.6799926757812,1001.9500122070312
2026-08-20,HD,336.0,338.875,331.6400146484375,334.489990234375
2026-08-20,HON,221.3000030517578,222.17999267578125,218.0500030517578,218.32000732421875
2026-08-20,HYG,79.55000305175781,79.625,79.4800033569336,79.55999755859375
2026-08-20,INTC,91.91000366210938,92.68000030517578,89.8499984741211,92.12999725341797
2026-08-20,IWM,299.2699890136719,300.0400085449219,297.0400085449219,297.6700134277344
2026-08-20,JNJ,273.3999938964844,273.3999938964844,267.3699951171875,267.3699951171875
2026-08-20,JPM,357.6000061035156,357.95001220703125,351.54998779296875,351.54998779296875
2026-08-20,KO,90.18000030517578,91.86499786376953,89.73999786376953,90.5
2026-08-20,LIN,481.25,489.7950134277344,479.3699035644531,481.2900085449219
2026-08-20,LQD,106.02999877929688,106.29499816894531,105.95999908447266,106.05999755859375
2026-08-20,MCD,267.57000732421875,271.8800048828125,266.989990234375,269.1300048828125
2026-08-20,META,546.9500122070312,549.9879760742188,539.3099975585938,545.8300170898438
2026-08-20,MSFT,483.0,484.1600036621094,479.5,481.1499938964844
2026-08-20,NEE,85.37999725341797,85.98999786376953,84.5999984741211,85.02999877929688
2026-08-20,NFLX,80.17440032958984,81.08000183105469,79.58499908447266,80.13999938964844
2026-08-20,NVDA,218.36000061035156,219.86000061035156,215.66000366210938,216.85000610351562
2026-08-20,ORCL,144.3000030517578,145.89999389648438,141.02000427246094,142.07000732421875
2026-08-20,PEP,141.74000549316406,143.36500549316406,141.11000061035156,142.0800018310547
2026-08-20,PFE,28.0,28.159900665283203,27.645000457763672,27.790000915527344
2026-08-20,PG,144.47000122070312,144.91000366210938,142.55999755859375,142.97000122070312
2026-08-20,QQQ,712.280029296875,714.9400024414062,708.52001953125,710.9299926757812
2026-08-20,SPY,765.9600219726562,768.1500244140625,762.0499877929688,762.5999755859375
2026-08-20,T,25.059999465942383,25.270000457763672,25.040000915527344,25.149999618530273
2026-08-20,TLT,82.3550033569336,82.7699966430664,82.1500015258789,82.33999633789062
2026-08-20,UNH,388.25,392.7095031738281,383.8299865722656,384.8500061035156
2026-08-20,UPS,102.25,103.4000015258789,101.56999969482422,102.58000183105469
2026-08-20,VZ,49.279998779296875,49.59000015258789,49.138999938964844,49.189998626708984
2026-08-20,WMT,106.34500122070312,106.94999694824219,102.8499984741211,103.83999633789062
2026-08-20,XLE,64.25,64.69999694824219,63.689998626708984,63.75
2026-08-20,XLF,57.470001220703125,57.654998779296875,56.90999984741211,56.95000076293945
2026-08-20,XLK,183.47000122070312,184.69000244140625,182.66000366210938,183.10000610351562
2026-08-20,XLU,43.83000183105469,44.2599983215332,43.75,43.77000045776367
2026-08-20,XOM,167.02000427246094,168.63999938964844,166.07000732421875,166.14999389648438
2026-08-21,AAPL,312.04998779296875,312.3800048828125,307.010009765625,309.3500061035156
2026-08-21,ADBE,272.3699951171875,277.0994873046875,269.9200134277344,275.29998779296875
2026-08-21,AMZN,260.75,261.0799865722656,257.0350036621094,258.6300048828125
2026-08-21,BA,215.6699981689453,216.4600067138672,212.75,214.1999969482422
2026-08-21,BAC,62.33000183105469,62.52000045776367,61.52000045776367,61.689998626708984
2026-08-21,CAT,829.52001953125,832.0,812.52001953125,827.9000244140625
2026-08-21,CRM,205.5800018310547,211.05999755859375,204.72610473632812,209.1699981689453
2026-08-21,CSCO,110.86000061035156,112.18000030517578,110.44999694824219,111.04000091552734
2026-08-21,CVX,205.9250030517578,207.82400512695312,205.00509643554688,205.27000427246094
2026-08-21,DIA,530.030029296875,532.9000244140625,529.4299926757812,532.219970703125
2026-08-21,DIS,107.56999969482422,108.41000366210938,106.97000122070312,107.77999877929688
2026-08-21,DUK,122.83999633789062,123.04000091552734,119.73999786376953,119.8499984741211
2026-08-21,FDX,328.29998779296875,330.6299133300781,324.6549987792969,325.0799865722656
2026-08-21,GLD,420.5299987792969,424.8800048828125,419.4200134277344,423.3599853515625
2026-08-21,GOOGL,342.3525085449219,346.20001220703125,340.3999938964844,344.82000732421875
2026-08-21,GS,1015.989990234375,1043.6600341796875,1008.85400390625,1039.280029296875
2026-08-21,HD,336.5199890136719,338.510009765625,333.010009765625,335.6099853515625
2026-08-21,HON,219.3800048828125,219.8300018310547,215.77999877929688,215.89999389648438
2026-08-21,HYG,79.66000366210938,79.6500015258789,79.55000305175781,79.61000061035156
2026-08-21,INTC,92.76799774169922,92.76799774169922,89.75,90.06999969482422
2026-08-21,IWM,299.8500061035156,300.3299865722656,298.1700134277344,299.9599914550781
2026-08-21,JNJ,267.8299865722656,272.6549987792969,267.0400085449219,270.239990234375
2026-08-21,JPM,354.07000732421875,356.8599853515625,350.3666076660156,351.5799865722656
2026-08-21,KO,90.8499984741211,91.12000274658203,90.31999969482422,91.0999984741211
2026-08-21,LIN,486.3500061035156,491.7699890136719,482.4700012207031,487.57000732421875
2026-08-21,LQD,105.97000122070312,106.0198974609375,105.81500244140625,105.91999816894531
2026-08-21,MCD,269.29998779296875,271.25,268.17498779296875,270.95001220703125
2026-08-21,META,546.885009765625,553.873291015625,543.22998046875,549.9000244140625
2026-08-21,MSFT,479.8800048828125,486.3599853515625,478.5299987792969,483.239990234375
2026-08-21,NEE,85.19999694824219,85.2699966430664,83.5999984741211,83.6500015258789
2026-08-21,NFLX,80.2699966430664,80.48999786376953,79.16999816894531,79.58999633789062
2026-08-21,NVDA,218.4199981689453,218.74000549316406,214.5,214.72000122070312
2026-08-21,ORCL,143.71499633789062,148.3249969482422,142.60000610351562,146.47000122070312
2026-08-21,PEP,142.6199951171875,143.55999755859375,141.63999938964844,143.47999572753906
2026-08-21,PFE,27.770000457763672,28.424999237060547,27.655000686645508,28.06999969482422
2026-08-21,PG,143.02000427246094,145.27000427246094,142.14500427246094,144.67999267578125
2026-08-21,QQQ,715.22998046875,715.673828125,709.2050170898438,713.4400024414062
2026-08-21,SPY,766.0499877929688,767.8499755859375,764.1699829101562,765.719970703125
2026-08-21,T,25.200000762939453,25.549999237060547,25.170000076293945,25.290000915527344
2026-08-21,TLT,82.16999816894531,82.2699966430664,81.90010070800781,82.05000305175781
2026-08-21,UNH,386.0,393.6549987792969,386.1600036621094,390.1099853515625
2026-08-21,UPS,103.22000122070312,103.4000015258789,101.7699966430664,102.01000213623047
2026-08-21,VZ,49.369998931884766,49.709999084472656,49.16999816894531,49.45000076293945
2026-08-21,WMT,103.68499755859375,104.27999877929688,102.16000366210938,103.69999694824219
2026-08-21,XLE,63.904998779296875,64.30000305175781,63.349998474121094,63.63999938964844
2026-08-21,XLF,57.31999969482422,57.69499969482422,57.244998931884766,57.47999954223633
2026-08-21,XLK,184.4199981689453,184.5,181.89999389648438,183.30999755859375
2026-08-21,XLU,43.900001525878906,43.95000076293945,42.75,42.77000045776367
2026-08-21,XOM,166.5399932861328,168.0,164.6199951171875,165.11000061035156
2026-08-24,AAPL,311.4700012207031,313.3599853515625,309.9700012207031,310.3399963378906
2026-08-24,ADBE,274.9700012207031,279.0,273.2449951171875,276.2699890136719
2026-08-24,AMZN,259.5199890136719,263.32000732421875,259.04998779296875,262.07000732421875
2026-08-24,BA,212.86000061035156,213.30999755859375,208.6999969482422,210.4600067138672
2026-08-24,BAC,61.7400016784668,62.7599983215332,61.52000045776367,62.33000183105469
2026-08-24,CAT,822.989990234375,825.969970703125,804.489990234375,811.02001953125
2026-08-24,CRM,208.4199981689453,213.16000366210938,207.72999572753906,209.05999755859375
2026-08-24,CSCO,109.97000122070312,111.22000122070312,109.30000305175781,110.2300033569336
2026-08-24,CVX,203.6699981689453,205.3000030517578,201.77000427246094,203.08999633789062
2026-08-24,DIA,531.8300170898438,534.47998046875,531.8599853515625,533.6500244140625
2026-08-24,DIS,108.38999938964844,111.87000274658203,108.08000183105469,110.61000061035156
2026-08-24,DUK,120.19999694824219,122.20999908447266,120.0,121.97000122070312
2026-08-24,FDX,325.0,334.3699951171875,324.29998779296875,334.04998779296875
2026-08-24,GLD,428.54998779296875,429.4200134277344,424.2099914550781,426.69000244140625
2026-08-24,GOOGL,343.614990234375,351.6000061035156,342.5,348.05999755859375
2026-08-24,GS,1039.0,1047.280029296875,1030.1800537109375,1036.280029296875
2026-08-24,HD,335.8800048828125,342.2200012207031,335.164794921875,337.42999267578125
2026-08-24,HON,216.3300018310547,216.99000549316406,213.10000610351562,214.77000427246094
2026-08-24,HYG,79.62000274658203,79.70999908447266,79.58260345458984,79.69999694824219
2026-08-24,INTC,88.68250274658203,88.91000366210938,85.13999938964844,87.26000213623047
2026-08-24,IWM,299.54998779296875,299.739990234375,297.3999938964844,297.9700012207031
2026-08-24,JNJ,269.739990234375,273.9800109863281,268.57000732421875,273.0400085449219
2026-08-24,JPM,353.29998779296875,358.2799987792969,352.81500244140625,356.3900146484375
2026-08-24,KO,92.12000274658203,92.48999786376953,91.45500183105469,91.98999786376953
2026-08-24,LIN,488.44000244140625,491.489990234375,485.0,490.0299987792969
2026-08-24,LQD,106.12000274658203,106.32499694824219,106.0999984741211,106.18000030517578
2026-08-24,MCD,272.1499938964844,273.4100036621094,270.67999267578125,272.5400085449219
2026-08-24,META,550.2000122070312,561.4199829101562,546.2999877929688,559.02001953125
2026-08-24,MSFT,483.2049865722656,490.6050109863281,481.8599853515625,487.30999755859375
2026-08-24,NEE,83.94999694824219,84.18499755859375,83.23999786376953,84.0999984741211
2026-08-24,NFLX,79.94000244140625,80.62000274658203,79.02010345458984,80.01000213623047
2026-08-24,NVDA,215.3800048828125,215.58999633789062,207.3699951171875,208.47999572753906
2026-08-24,ORCL,145.1199951171875,145.1199951171875,141.25999450683594,142.4499969482422
2026-08-24,PEP,144.91000366210938,145.89999389648438,144.3800048828125,144.6699981689453
2026-08-24,PFE,28.100000381469727,28.156099319458008,27.815000534057617,27.969999313354492
2026-08-24,PG,145.24000549316406,146.79600524902344,145.0,146.60000610351562
2026-08-24,QQQ,709.625,709.7899780273438,702.7000122070312,706.3200073242188
2026-08-24,SPY,764.780029296875,765.219970703125,762.0800170898438,763.469970703125
2026-08-24,T,25.459999084472656,25.770000457763672,25.209999084472656,25.690000534057617
2026-08-24,TLT,82.5,82.87999725341797,82.44999694824219,82.55999755859375
2026-08-24,UNH,391.0400085449219,399.5799865722656,390.8550109863281,398.760009765625
2026-08-24,UPS,102.30000305175781,102.8499984741211,101.84500122070312,102.72000122070312
2026-08-24,VZ,49.4900016784668,50.279998779296875,49.36000061035156,50.150001525878906
2026-08-24,WMT,104.19100189208984,106.59500122070312,104.0,106.48999786376953
2026-08-24,XLE,63.2400016784668,63.71500015258789,62.560001373291016,63.11000061035156
2026-08-24,XLF,57.70000076293945,58.37590026855469,57.63999938964844,58.220001220703125
2026-08-24,XLK,181.67999267578125,181.8791961669922,178.81500244140625,180.0500030517578
2026-08-24,XLU,42.869998931884766,43.2599983215332,42.70000076293945,43.220001220703125
2026-08-24,XOM,163.8699951171875,165.22000122070312,162.25,164.0500030517578
2026-08-25,AAPL,310.93499755859375,313.5799865722656,308.2099914550781,309.8999938964844
2026-08-25,ADBE,270.7550048828125,275.9100036621094,269.2799987792969,273.9200134277344
2026-08-25,AMZN,262.6000061035156,263.87188720703125,259.8299865722656,261.05999755859375
2026-08-25,BA,212.4949951171875,212.94000244140625,210.11000061035156,211.0800018310547
2026-08-25,BAC,62.19499969482422,62.57500076293945,61.869998931884766,62.43000030517578
2026-08-25,CAT,833.5700073242188,834.3599853515625,804.75,811.2899780273438
2026-08-25,CRM,205.85000610351562,210.30999755859375,204.77999877929688,205.69000244140625
2026-08-25,CSCO,112.43000030517578,112.49949645996094,110.6050033569336,111.11000061035156
2026-08-25,CVX,201.02999877929688,202.02499389648438,199.7899932861328,199.88999938964844
2026-08-25,DIA,536.3699951171875,536.39501953125,533.1849975585938,535.239990234375
2026-08-25,DIS,110.5,111.59500122070312,109.76000213623047,111.25
2026-08-25,DUK,121.69999694824219,122.19999694824219,121.16000366210938,121.58999633789062
2026-08-25,FDX,336.9700012207031,336.67999267578125,328.90008544921875,333.7099914550781
2026-08-25,GLD,422.7749938964844,428.139892578125,422.3299865722656,428.07000732421875
2026-08-25,GOOGL,349.375,350.1600036621094,345.6099853515625,346.9599914550781
2026-08-25,GS,1050.0,1063.364990234375,1039.550048828125,1058.8800048828125
2026-08-25,HD,339.3699951171875,339.489990234375,333.70001220703125,337.8800048828125
2026-08-25,HON,216.50999450683594,216.5399932861328,214.44000244140625,215.67999267578125
2026-08-25,HYG,79.83000183105469,79.94000244140625,79.76000213623047,79.91999816894531
2026-08-25,INTC,89.9000015258789,90.18000030517578,87.29000091552734,87.4800033569336
2026-08-25,IWM,299.6000061035156,299.7699890136719,297.9700012207031,299.2300109863281
2026-08-25,JNJ,271.0,273.8020935058594,270.17498779296875,273.1400146484375
2026-08-25,JPM,357.0,357.1549987792969,353.0736999511719,356.69000244140625
2026-08-25,KO,91.56999969482422,92.08000183105469,91.30010223388672,91.63999938964844
2026-08-25,LIN,489.20001220703125,490.6199951171875,485.1199951171875,487.20001220703125
2026-08-25,LQD,106.61000061035156,106.88500213623047,106.51000213623047,106.86000061035156
2026-08-25,MCD,272.4599914550781,272.54998779296875,267.9800109863281,268.1000061035156
2026-08-25,META,563.75,570.7999877929688,561.4000854492188,570.0499877929688
2026-08-25,MSFT,485.56500244140625,492.43499755859375,484.29998779296875,491.7099914550781
2026-08-25,NEE,84.01000213623047,84.54499816894531,83.30999755859375,84.22000122070312
2026-08-25,NFLX,79.6500015258789,82.45500183105469,79.4000015258789,82.2300033569336
2026-08-25,NVDA,211.02499389648438,214.72909545898438,210.11000061035156,213.0500030517578
2026-08-25,ORCL,143.3000030517578,146.3350067138672,142.50999450683594,144.75999450683594
2026-08-25,PEP,143.57200622558594,143.8699951171875,142.0800018310547,142.27000427246094
2026-08-25,PFE,27.915000915527344,28.579999923706055,27.84000015258789,28.56999969482422
2026-08-25,PG,145.72999572753906,146.11000061035156,144.9600067138672,145.39999389648438
2026-08-25,QQQ,711.27001953125,714.0399780273438,707.4500122070312,710.719970703125
2026-08-25,SPY,766.1599731445312,766.780029296875,763.0501098632812,765.9099731445312
2026-08-25,T,25.579999923706055,25.8700008392334,25.43000030517578,25.770000457763672
